IsCanceled,LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests
0,132,0,1,2,0.0,0,2,0,0,0,0,5,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,3,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,132,0,1,3,0.0,0,2,0,0,0,0,0,1,0,0,3,130.5,0,0
0,110,0,1,2,0.0,0,2,0,0,0,1,3,0,0,0,3,98.2,0,1
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,132,0,1,1,0.0,0,2,0,0,0,0,0,1,0,0,3,0.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,4,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,1,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,3,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,110,0,1,2,0.0,0,2,0,0,0,1,1,0,0,0,3,98.2,0,1
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
0,132,0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,90.0,0,0
1,96,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2,68.0,0,1
1,132,1,3,2,0.0,0,2,0,0,0,0,0,0,0,0,3,85.0,0,0
1,2,1,3,1,0.0,0,2,0,0,0,0,0,0,0,0,3,17.6,0,0
1,132,1,3,2,0.0,0,2,0,0,0,0,0,0,0,0,3,85.0,0,0
1,132,1,3,2,0.0,0,2,0,0,0,0,0,0,0,0,3,85.0,0,0
1,2,1,3,1,0.0,0,2,0,0,0,0,0,0,0,0,3,17.6,0,0
0,132,2,5,0,0.0,0,2,0,0,0,0,0,4,0,0,3,0.0,0,0
1,85,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,0
0,0,0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,2,0.0,0,0
0,0,0,2,2,1.0,0,0,0,0,0,3,5,0,0,0,2,0.0,0,1
0,0,0,2,2,1.0,0,0,0,0,0,3,3,1,0,0,2,0.0,0,2
0,0,0,2,1,0.0,0,0,0,0,0,3,0,1,0,0,2,0.0,0,0
0,0,0,2,1,0.0,0,0,0,0,0,3,0,0,0,0,2,0.0,0,1
0,15,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
0,84,0,1,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,2
0,0,0,1,2,1.0,0,0,0,0,0,3,0,0,0,0,2,0.0,0,1
0,15,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
0,84,0,1,2,1.0,0,0,0,0,0,0,3,0,0,0,2,94.0,0,2
1,98,1,1,3,0.0,0,0,0,0,0,3,3,0,0,0,2,124.25,0,1
1,124,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,2
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,3,0,0,0,3,86.0,0,0
0,16,2,1,1,0.0,0,2,0,0,0,0,0,2,0,0,3,63.0,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,1,0.0,0,2,0,0,0,0,0,2,0,0,3,63.0,0,0
0,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,1,0.0,0,2,0,0,0,0,0,2,0,0,3,63.0,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,110,2,1,1,0.0,0,2,0,0,0,0,0,1,0,0,3,36.25,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,86.0,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,86.0,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,86.0,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,86.0,0,0
0,110,2,1,2,0.0,0,2,0,0,0,0,3,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,16,2,1,3,0.0,0,2,0,0,0,0,3,1,0,0,3,124.7,0,0
0,16,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,86.0,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,110,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,1
0,19,2,2,1,0.0,0,0,0,0,0,0,3,0,0,0,3,0.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,1,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
0,19,2,2,1,0.0,0,0,0,0,0,0,3,0,0,0,3,0.0,0,0
0,2,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
0,16,2,2,1,0.0,0,2,0,0,0,0,7,4,0,0,3,63.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
0,19,2,2,1,0.0,0,0,0,0,0,0,3,1,0,0,3,60.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,1,0,0,0,3,62.0,0,1
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,19,2,2,2,0.0,0,0,0,0,0,0,1,0,0,0,3,62.0,0,1
0,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,19,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,125,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,85.5,0,0
0,0,1,0,2,0.0,0,0,0,0,0,0,3,0,0,0,2,0.0,0,0
1,81,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
0,5,2,3,2,0.0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0
1,87,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,58.9,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
0,25,1,1,3,0.0,0,0,0,0,0,0,4,1,0,0,3,84.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,1,0.0,0,0,0,0,0,0,0,1,0,0,3,60.0,0,0
0,25,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,89,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,0
0,25,1,1,3,0.0,0,0,0,0,0,0,3,1,0,0,3,84.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,60.0,0,0
0,25,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,3,0.0,0,0,0,0,0,0,3,1,0,0,3,84.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,25,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,60.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
1,25,1,1,3,0.0,0,0,0,0,0,0,0,0,0,0,3,84.0,0,0
1,25,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,27,1,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,62.0,0,0
0,126,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,85.5,1,1
0,0,1,2,1,0.0,0,0,0,0,0,0,0,1,0,0,2,65.0,0,0
0,0,1,2,2,0.0,0,0,0,0,0,0,0,1,0,0,2,75.0,0,0
0,126,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,3,76.5,0,1
1,81,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
0,114,1,2,2,0.0,0,0,0,0,0,0,0,1,0,0,2,76.5,0,2
0,74,3,7,2,1.0,0,0,0,0,0,0,4,0,0,0,2,69.4,0,0
0,74,3,7,2,0.0,0,0,0,0,0,0,3,0,0,0,2,55.9,0,0
0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0,0,2,0.0,0,0
0,1,0,2,1,0.0,0,0,0,0,0,0,0,3,0,0,2,65.0,0,0
0,0,0,2,2,0.0,0,0,0,0,0,0,5,0,0,0,2,0.0,0,0
0,0,0,3,2,0.0,0,0,0,0,0,0,3,1,0,0,2,0.0,0,0
0,75,0,3,2,1.0,0,0,0,0,0,0,3,0,0,0,2,91.38,0,0
0,69,2,5,3,0.0,0,0,0,0,0,0,3,1,0,0,2,88.4,0,1
0,64,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,88.4,0,1
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,65.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,4,4,0,0,0,2,0.0,0,2
0,122,0,3,2,0.0,1,0,0,0,0,0,0,1,0,0,3,76.5,0,1
0,138,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,58.9,0,0
0,122,0,3,2,1.0,0,0,0,0,0,0,0,1,0,0,3,76.5,0,1
1,106,2,5,2,1.0,0,0,0,0,0,0,0,0,0,0,2,106.75,0,2
0,115,2,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
0,102,2,5,2,0.0,0,3,0,0,0,0,0,0,0,0,2,46.66,0,0
0,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,65.0,0,0
0,85,0,3,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,1
1,115,0,3,2,0.0,0,3,0,0,0,0,0,0,0,0,2,55.08,0,0
1,92,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
0,100,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,55.96,0,1
0,0,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,36.0,0,0
0,78,2,3,1,0.0,0,0,0,0,0,0,0,0,0,0,2,68.0,0,0
0,80,2,7,2,1.0,0,0,0,0,0,0,3,0,0,0,3,75.79,0,1
0,80,2,7,2,0.0,0,0,0,0,0,0,0,0,0,0,3,63.46,0,0
0,80,2,7,2,0.0,0,0,0,0,0,0,0,0,0,0,3,63.46,0,0
1,130,4,11,1,0.0,0,0,0,0,0,0,0,0,0,0,2,68.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.0,0,0
0,117,2,1,2,0.0,0,2,0,0,0,1,1,1,0,0,3,89.75,0,0
0,117,2,1,1,0.0,0,2,0,0,0,0,0,1,0,0,3,72.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,130,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,76.5,0,1
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,130,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,3,85.5,0,1
0,117,2,1,3,0.0,0,2,0,0,0,0,3,1,0,0,3,138.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,2,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,1,0.0,0,2,0,0,0,0,3,1,0,0,3,72.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,2,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,1,1.0,0,2,0,0,0,1,1,2,0,0,3,80.75,0,1
0,117,2,1,1,0.0,0,2,0,0,0,0,0,1,0,0,3,72.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
1,2,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,117,2,1,2,0.0,0,2,0,0,0,0,0,0,0,0,3,94.5,0,0
0,4,2,1,1,0.0,0,2,0,0,0,0,3,0,0,0,3,36.25,0,0
0,135,2,3,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,3
0,94,2,4,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,0
0,2,1,0,1,0.0,0,0,0,0,0,4,3,0,0,0,2,0.0,0,0
0,83,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
0,0,1,0,2,0.0,0,0,0,0,0,3,3,0,0,0,2,0.0,0,0
0,6,1,0,1,2.0,0,0,0,0,0,1,1,0,0,0,2,75.0,1,1
0,0,1,0,2,0.0,0,0,0,0,0,0,3,0,0,0,2,0.0,0,0
0,6,1,0,2,0.0,0,0,0,0,0,1,1,0,0,0,3,75.0,0,1
1,76,1,2,2,0.0,0,0,0,0,0,0,0,0,1,0,2,12.0,0,0
0,84,1,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,85.5,1,1
0,7,1,2,2,1.0,1,0,0,0,0,5,5,0,0,0,2,0.0,0,2
1,76,1,2,2,0.0,0,0,0,0,0,0,0,0,1,0,2,12.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,2,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,3,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,3,60.0,0,0
0,28,1,3,3,0.0,0,0,0,0,0,0,3,1,0,0,3,84.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,28,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
1,28,1,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,111,1,4,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,0
1,81,5,12,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,1
1,77,5,12,2,0.0,0,0,0,0,0,0,0,0,0,0,2,76.5,0,0
0,28,1,3,3,0.0,0,0,0,0,0,0,3,1,0,0,3,84.0,0,0
0,28,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
0,0,0,2,2,0.0,0,3,0,0,0,0,0,1,0,0,0,80.0,1,1
0,0,0,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,0.0,0,0
0,0,0,2,2,0.0,0,3,0,0,0,0,0,1,0,0,0,80.0,1,1
1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,90.0,0,0
1,1,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,1,65.0,0,0
0,1,1,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2,80.0,0,2
0,34,0,2,3,0.0,0,0,0,0,0,0,3,1,0,0,2,84.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,34,0,2,3,0.0,0,0,0,0,0,0,3,1,0,0,3,84.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.0,0,0
0,0,0,1,2,0.0,0,0,0,0,0,3,3,0,0,0,2,75.0,0,0
0,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.0,0,1
0,1,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,2,75.0,0,1
0,0,0,1,1,0.0,0,0,0,0,0,4,0,0,0,0,2,0.0,0,0
1,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0
1,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0
0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,141,0,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,85.5,1,1
0,0,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,75.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,34,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,2,62.0,0,0
0,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,1,0,2,3,0.0,0,0,0,0,0,0,3,0,0,0,3,105.0,0,2
0,1,0,2,2,0.0,0,0,0,0,0,0,0,3,0,0,3,75.0,0,1
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
1,34,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,3,62.0,0,0
0,119,0,2,2,0.0,0,0,0,0,0,0,3,0,0,0,2,76.5,0,0
